交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1312,3690,3691,3590,3590,-73,0,-6,3590,6,21.94
wr1401,3760,3760,3630,3630,30,2,0,3690,8,29.52
wr1402,3724,3724,3539,3625,-35,0,-2,3625,12,43.76
wr1403,3789,3789,3650,3700,22,2,0,3717,64,237.94
wr1404, , , ,3534,43,2,0,3534,0,0
wr1409,3693,3736,3522,3670,-6,8,8,3670,172,631.96
wr小计, ,3789,3522, , ,14,0, ,262,965.13
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1312,3955,3978,3598,3598,-361,6,-6,3598,24,451.95
fu1402,4150,4150,3744,3941,-216,8,2,3941,10,199.17
fu1403, , , ,4070,-290,2,0,4070,0,0
fu1404,4395,4607,4084,4150,-260,14,12,4150,62,1344.04
fu1405, , , ,4355,-226,2,0,4355,0,0
fu1407,4450,4868,4425,4542,-46,6,6,4601,32,734.2
fu1408,4312,4461,4303,4330,-26,16,0,4330,6,130.76
fu1409,4366,4807,4173,4807,560,8,8,4689,62,1382.49
fu小计, ,4868,3598, , ,62,22, ,196,4242.61
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1311,17335,17580,17065,17300,-70,3814,76,17290,2284,39697.03
ru1401,19260,19420,18205,19045,-290,47498,-80690,18860,1274320,24134379.44
ru1403,19520,19720,18490,19350,-315,282,114,19280,1058,20229.19
ru1404,19580,19810,18740,19350,-300,90,22,19240,460,8893.57
ru1405,19630,19945,18820,19695,-30,197138,71596,19500,10201014,197351621.3
ru1406,19695,19865,18850,19715,35,174,-4,19680,1202,23346.86
ru1407,19795,19970,18920,19745,-75,86,10,19745,120,2325.71
ru1408,19730,19925,18820,19665,-80,140,20,19580,610,11692.8
ru1409,19875,20150,18895,19870,-60,26062,24332,19640,179290,3477528.76
ru1410,19805,19805,18950,19585,-240,62,46,19585,150,2899.04
ru1411,19220,19560,18900,19515,19515,112,112,19515,154,2975.95
ru小计, ,20150,17065, , ,275458,15634, ,11660662,225075589.7
总计, , , , , ,4263848,154014, ,97268718,899711910.4
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2926.79,2955.1,2813.69,2861.63,-68.01,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
