交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1310,277.6,281.8,258.4,263.05,-18.15,6,-30,262.1,198,5319.81
au1311,278.5,282.55,257.75,266.7,-13.1,458,-176,266.35,628,16863.08
au1312,277.85,282.65,257.6,267.4,-12.75,96634,-38112,266.9,4532880,122578974.7
au1401,277,281.7,257.75,266.15,-13.05,574,-238,266.7,12874,347447.76
au1402,277.05,281.1,260.95,267.5,-12.5,20,-16,266.95,274,7417.11
au1403,277,282.15,262.1,266.85,-13.65,36,8,266.85,82,2212.58
au1404,280.65,283,259,266.45,-14.2,30,-14,266.45,98,2637.89
au1405,282,282,262.45,267.15,-14.8,12,-2,266.55,64,1730.78
au1406,278,282.45,257.9,267.55,-12.4,29162,18650,267.2,42100,1125587.85
au1407,272.45,272.45,261.95,268.1,-13.5,4,2,268.1,126,3356.62
au1408,277.95,279.8,258.9,267.6,-13.1,8,6,267.65,50,1359.8
au小计, ,283,257.6, , ,126950,-19982, ,4589452,124095033.1
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1309,3470,3470,3390,3389,-4,1680,0,3389,1200,4090.26
rb1310,3566,3582,3437,3442,-118,16664,-90382,3450,186076,655307.43
rb1311,3596,3629,3423,3455,-126,366,-328,3454,966,3404.95
rb1312,3670,3685,3448,3476,-159,1354,102,3477,3196,11374.16
rb1401,3765,3799,3570,3587,-166,1384192,62798,3588,24747352,91317543.7
rb1402,3793,3799,3582,3590,-164,3708,2144,3589,4070,14902.07
rb1403,3822,3831,3611,3611,-175,744,436,3616,2750,10032.09
rb1404,3835,3847,3656,3675,-130,188,-80,3668,576,2139.95
rb1405,3846,3890,3669,3691,-133,100726,39394,3689,638096,2399191.09
rb1406,3877,3877,3691,3691,-146,24,-22,3691,118,446.32
rb1407,3895,3900,3691,3699,-162,268,-26,3699,166,629.28
rb1408,3892,3924,3703,3712,-136,100,54,3712,190,730.52
rb1409,3746,3816,3708,3730,3730,192,192,3724,284,1063.04
rb小计, ,3924,3390, , ,1510206,14282, ,25585040,94420854.87
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1310,3520,3969,3520,3722,-71,0,0,3722,104,387.11
wr1311,3725,3725,3670,3690,-100,6,-2,3690,6,22.14
wr1312, , , ,3700,-70,6,0,3700,0,0
wr1401,3781,3812,3600,3631,-144,2,-2,3631,112,416.92
wr1402,3691,3691,3691,3693,-104,4,2,3693,2,7.38
wr1403, , , ,3772,-27,2,0,3772,0,0
wr1404,3854,3854,3743,3743,-86,2,-20,3743,136,520.19
wr1406,3851,3851,3778,3705,-97,2,2,3705,4,15.26
wr1409,3607,3707,3607,3613,3613,0,0,3613,4,14.63
wr小计, ,3969,3520, , ,24,-20, ,368,1383.63
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1310,4299,4514,3843,4017,-342,14,-4,4017,88,1846.5
fu1311,4268,4509,4011,4177,-523,4,4,4177,8,167.99
fu1312,4905,5102,3800,3800,-872,14,10,3800,38,823.16
fu1402, , , ,3826,-872,2,0,3826,0,0
fu1403,5061,5061,4579,4530,-290,2,0,4530,4,96.4
fu1404,4317,4317,4317,4317,-622,2,2,4317,2,43.17
fu1405, , , ,4698,-300,2,0,4698,0,0
fu1409,4400,4999,4400,4745,4745,0,0,4745,34,807.59
fu小计, ,5102,3800, , ,40,12, ,174,3784.81
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ruefp, ,19465,19465,19465, ,0,0, ,100,1946.5
ru1309,18915,19675,17980,18000,-525,5130,-1022,18040,6444,122496.37
ru1310,18800,19840,17705,18025,-570,646,218,18055,1508,28319.47
ru1311,18990,19930,17880,18150,-665,3610,478,18215,11080,208148.34
ru1401,20110,21300,19905,20080,80,125770,-51728,20205,12286120,252826357.2
ru1403,20680,21625,20330,20435,300,146,0,20475,738,15359.31
ru1404,20500,21650,20365,20400,60,164,-116,20405,658,13739.04
ru1405,20650,21860,20350,20370,-125,43132,19956,20490,1504424,31571922.49
ru1406,20900,21840,20250,20285,-165,1016,760,20315,1794,37235.25
ru1407,20825,21935,20405,20450,25,86,4,20495,186,3930.47
ru1408,20825,21900,20405,20480,-100,132,32,20475,370,7814.26
ru1409,20535,21510,20285,20530,20530,468,468,20585,1186,25033.26
ru小计, ,21935,17705, , ,180300,-30950, ,13814508,284860355.5
总计, , , , , ,3111486,-249164, ,117878974,1155946579
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2946.88,2997.39,2875.72,2975.16,34.33,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
