交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1307,245,255.05,245,252.5,10.05,0,-12,252.5,66,1660.05
au1308,251.15,268.7,245.2,268.05,23.85,66,-64,265.1,1174,30585.28
au1309,247.6,267.25,245.45,265.95,22.95,250,-240,265.55,1632,41663.94
au1310,247.45,268.4,244.2,265.3,20.6,64,-56,263.85,922,23573.78
au1311,249,267.2,245.3,265.05,20.45,38,-22,263.35,916,23776.36
au1312,248.55,268.85,244.15,265.9,22.1,160864,39530,264,7138204,184701193.9
au1401,249.65,271.25,245.75,265.7,20.35,382,66,264.25,14108,366217.07
au1402,241.55,267.9,241.55,263.4,19.35,4,-6,262.9,134,3454.8
au1403,255.15,267.4,244.85,266.15,20.3,34,8,266.2,126,3270.17
au1404,252,268.6,246.9,265.7,21,24,-12,265.7,116,2990.7
au1405,252.8,268.8,250.8,263.55,20,28,8,263.55,192,5004.72
au1406,249,269,244.4,266,20.85,1836,1534,264.95,5050,131821.69
au1407,259.65,268.7,259.65,264.5,264.5,2,2,263.8,20,530.39
au小计, ,271.25,241.55, , ,163592,40736, ,7162660,185335742.8
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1307,3162,3162,3162,3162,0,120,-12,3162,12,37.94
rb1308,3354,3560,3341,3380,19,0,-172,3381,584,2001.3
rb1309,3450,3578,3426,3504,55,2296,-1454,3513,24592,86023.79
rb1310,3481,3614,3465,3564,76,315784,-800204,3568,4651638,16459001.4
rb1311,3511,3649,3485,3610,99,824,74,3604,2032,7271.05
rb1312,3510,3687,3491,3628,108,1156,430,3621,4140,15017.3
rb1401,3531,3712,3501,3644,109,1356836,466166,3641,56201492,204495757.7
rb1402,3563,3735,3542,3663,105,356,12,3673,3210,11810.5
rb1403,3564,3738,3564,3675,87,338,-52,3670,320,1180.01
rb1404,3609,3756,3608,3684,85,220,-6,3686,636,2352.87
rb1405,3611,3762,3587,3689,73,15188,11096,3691,65310,242073.08
rb1406,3653,3762,3606,3712,108,16,12,3712,804,2925.7
rb1407,3760,3790,3706,3706,3706,8,8,3706,72,270.21
rb小计, ,3790,3162, , ,1693142,-324102, ,60954842,221325722.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1308,3766,3800,3766,3800,208,2,0,3800,4,15.13
wr1309,3570,3696,3570,3722,224,2,2,3722,18,65.61
wr1310,3620,3620,3506,3600,21,4,-12,3569,212,752.37
wr1311,3594,3678,3594,3632,82,4,-2,3632,12,43.51
wr1312,3600,3600,3600,3626,102,8,-2,3626,2,7.2
wr1401,3572,3773,3572,3653,86,0,-6,3654,304,1105.06
wr1402,3627,3699,3627,3671,72,4,-4,3671,14,51.17
wr1403,3700,3700,3700,3700,94,4,-2,3700,2,7.4
wr1405,3619,3768,3619,3718,119,4,2,3718,6,22.11
wr1406,3676,3725,3639,3682,69,2,2,3682,6,22.08
wr小计, ,3800,3506, , ,34,-22, ,580,2091.65
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1309,4650,4879,4417,4600,-144,4,0,4600,14,324.91
fu1310,4476,4878,4476,4720,8,0,-2,4720,10,235.05
fu1311,5365,5365,4360,4607,-503,0,0,4607,38,948.82
fu1312,4700,5189,4695,4941,82,0,-2,4941,10,244.69
fu1402, , , ,5077,-148,2,0,5077,0,0
fu1404,4772,4915,4772,4915,370,0,0,4915,4,96.87
fu1405, , , ,5009,238,2,0,5009,0,0
fu1406,4760,5729,4743,5077,60,0,0,5077,6,152.32
fu1407,4525,5293,4525,4935,4935,0,0,4935,14,344.46
fu小计, ,5729,4360, , ,8,-4, ,96,2347.12
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1307,16760,17075,15925,16100,-510,1814,38,16200,3502,57580.42
ru1308,16875,17650,16110,16750,-70,1766,-708,16595,10384,174517.03
ru1309,16980,17780,16155,16865,-140,35944,-85216,16745,1505564,25689023.34
ru1310,17150,18130,16205,16895,-255,628,264,16625,3408,57605.28
ru1311,17095,17870,16300,17065,-85,2636,312,16790,13428,228755.18
ru1401,17720,18800,16925,17915,180,181552,37788,17710,17813406,320248477.7
ru1403,18145,19115,17000,18110,80,116,26,17990,1086,19814.86
ru1404,18145,19090,17500,18165,-35,344,254,18145,1176,21759.87
ru1405,18250,19310,17455,18335,65,7356,6188,18130,98260,1816477.19
ru1406,18715,19140,17600,17975,-550,1004,996,17845,1448,26023.36
ru1407,18515,19100,17765,18180,18180,34,34,17975,70,1280.94
ru小计, ,19310,15925, , ,233194,-40024, ,19451732,348341315.2
总计, , , , , ,3760584,-292926, ,147041650,1491794786
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2766.41,2895.97,2733.91,2802.63,29.5,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
