交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
au1403,262.8,282.6,257.2,280.5,14.35,28,-6,280.7,224,6053.18
au1404,261.5,282.8,254,280.65,14.95,44,20,280.65,180,4869.72
au1405,262,284.45,256.15,281.95,18.4,14,-14,281.65,218,5940.07
au1406,263.95,285.4,254.9,279.95,13.95,10512,8676,280.35,21796,591712.73
au1407,261.45,285.05,261.45,281.6,17.1,2,0,281.6,48,1306.05
au1408,274,283.75,271.5,280.7,280.7,2,2,280.7,42,1156.99
au小计, ,285.6,253.6, , ,146956,-16636, ,8745562,234694466.9
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1309,3518,3611,3309,3393,-111,1680,-616,3392,5146,18070.64
rb1310,3566,3738,3548,3560,-4,107046,-208738,3557,744158,2713816.99
rb1311,3613,3768,3562,3581,-29,694,-130,3581,980,3594.28
rb1312,3631,3813,3618,3635,7,1252,96,3636,3132,11630.57
rb1401,3655,3848,3636,3753,109,1321394,-35442,3754,38593670,145615557.3
rb1402,3664,3856,3660,3754,91,1564,1208,3758,9754,37282.06
rb1403,3685,3878,3662,3786,111,308,-30,3790,806,3069.86
rb1404,3700,3874,3687,3805,121,268,48,3802,652,2502.42
rb1405,3700,3923,3687,3824,135,61332,46144,3825,293286,1128405.12
rb1406,3727,3904,3727,3837,125,46,30,3837,168,647.89
rb1407,3734,3926,3733,3861,155,294,286,3861,470,1811.97
rb1408,3929,4000,3848,3848,3848,46,46,3864,118,460.3
rb小计, ,4000,3309, , ,1495924,-197098, ,39652340,149536849.4
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1308,3800,3800,3800,3800,0,0,-2,3800,2,7.6
wr1309,3910,3910,3614,3687,-35,0,-2,3687,34,125.37
wr1310,3596,3840,3596,3793,193,0,-4,3793,14,52.05
wr1311,3596,3847,3596,3790,158,8,4,3790,54,198.24
wr1312,3825,3825,3825,3770,144,6,-2,3770,2,7.65
wr1401,3676,3844,3676,3775,122,4,4,3775,88,333.16
wr1402,3829,3850,3791,3797,126,2,-2,3797,10,38.18
wr1403,3850,3860,3759,3799,99,2,-2,3799,8,30.46
wr1404,3703,3889,3703,3829,144,22,22,3831,58,222.38
wr1405,3733,3800,3733,3748,30,0,-4,3748,4,15.07
wr1406,3741,3884,3741,3802,120,0,-2,3802,8,30.68
wr小计, ,3910,3596, , ,44,10, ,282,1060.84
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1309,4599,4779,4324,4539,-61,2,-2,4539,12,275.24
fu1310,4550,4950,4361,4359,-361,18,18,4359,44,999.12
fu1311,4400,4851,4400,4700,93,0,0,4700,36,839.95
fu1312,4693,4870,4467,4672,-269,4,4,4672,14,326.94
fu1402,5115,5115,4682,4698,-379,2,0,4790,70,1704.2
fu1403,4516,4820,4516,4820,310,2,2,4820,10,235.41
fu1404,4690,5129,4690,4939,24,0,0,4939,6,148.17
fu1405,4786,5210,4786,4998,-11,2,0,4998,4,99.96
fu1408,4452,5272,4452,4862,4862,0,0,4862,6,145.86
fu小计, ,5272,4324, , ,30,22, ,202,4774.85
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1308,16850,18880,16715,18060,1310,1456,-310,18185,1320,23310.7
ru1309,17100,19500,16855,18525,1660,6152,-29792,18690,210162,3737888.82
ru1310,16910,19600,16910,18595,1700,428,-200,18840,2160,39916.33
ru1311,17620,19800,17050,18815,1750,3132,496,18915,11998,223516.77
ru1401,17960,20950,17860,20000,2085,177498,-4054,20055,17395898,338661585
ru1403,18320,21295,18180,20135,2025,146,30,20330,1064,21073.15
ru1404,18315,21175,18185,20340,2175,280,-64,20365,952,18593.92
ru1405,18350,21420,18265,20495,2160,23176,15820,20550,732340,14830436.62
ru1406,18035,21300,17980,20450,2475,256,-748,20585,1642,32317.29
ru1407,18110,21370,18110,20425,2245,82,48,20735,564,11216.38
ru1408,19950,21470,19740,20580,20580,100,100,20740,166,3383.26
ru小计, ,21470,16715, , ,212706,-18674, ,18358266,357603238.2
总计, , , , , ,3392204,-342228, ,163173686,1639636110
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2818.16,3028.49,2802.63,2940.83,138.2,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
