交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:锌,,,,,,,,,,
zn1401,15130,15220,14950,15090,-50,1180,-5460,15065,8890,66962.98
zn1402,15120,15280,14915,14965,-195,6720,-14326,14935,55248,417477.48
zn1403,15190,15325,14930,14980,-215,38080,-70926,14985,757942,5728553.57
zn1404,15170,15365,14950,15020,-195,102354,43542,15020,662062,5026022.12
zn1405,15230,15375,14960,15030,-200,48346,16472,15030,148200,1124280.74
zn1406,15275,15385,14970,15030,-225,7710,6164,15045,14334,109053.91
zn1407,15300,15370,15035,15080,-135,1004,580,15070,1378,10497.1
zn1408,15095,15400,14925,15090,-290,196,66,15090,272,2059.91
zn1409,15345,15400,15060,15120,-190,116,80,15110,268,2042.49
zn1410,15330,15465,15035,15145,-150,78,10,15145,290,2207.18
zn1411,15370,15445,15085,15130,-240,26,-2,15130,114,875.57
zn1412,15280,15445,15160,15130,-325,44,20,15130,72,552.24
zn1501,15510,15510,15230,15130,15130,34,34,15130,82,629.33
zn小计, ,15510,14915, , ,205888,-23746, ,1649152,12491214.58
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:黄金,,,,,,,,,,
au1401,237.85,245,237.85,244.5,5,672,-218,244.5,518,12511.04
au1402,240.6,250.9,240.6,250.9,13.6,102,20,249.35,480,11708.76
au1403,240.45,252.85,239.2,246.75,8.7,200,50,246.8,646,15743.96
au1404,240.85,250.15,240.85,247.25,8,60,0,247.25,230,5619.6
au1405,242.3,250.7,241.7,248.2,8.9,146,38,248.4,2118,52345.55
au1406,241.1,250.95,241.1,247.95,8.55,152696,-16402,248.7,3670492,90374155.19
au1407,243.4,250.3,243.1,248.95,8.2,80,2,248.95,334,8259.23
au1408,244.45,251.05,242.3,249.7,8.8,124,-2,249.25,262,6494.13
au1410,245.8,249.8,244.65,249.8,7.6,26,4,249.8,38,938.08
au1412,243.15,252.05,242.7,248.8,7.85,1740,1362,249.6,7554,187021.16
au小计, ,252.85,237.85, , ,155846,-15146, ,3682672,90674796.7
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:螺纹钢,,,,,,,,,,
rb1401,3301,3338,3189,3290,-57,4560,-8704,3267,14704,47817.75
rb1402,3343,3360,3127,3235,-104,1440,-3004,3245,10182,33288.71
rb1403,3442,3461,3263,3336,-106,610,-20,3336,964,3216.22
rb1404,3527,3530,3299,3386,-149,488,104,3389,718,2450.04
rb1405,3562,3592,3403,3455,-115,1103700,-315940,3447,25355640,88071548.98
rb1406,3581,3592,3417,3467,-113,376,96,3462,1616,5641.78
rb1407,3614,3614,3439,3467,-91,234,4,3467,146,514.72
rb1408,3604,3604,3462,3514,-91,44,-32,3514,140,495.09
rb1409,3623,3650,3450,3511,-119,1552,132,3496,4536,16014.28
rb1410,3646,3672,3485,3537,-108,600556,21104,3526,2554288,9095994.93
rb1411,3662,3662,3510,3533,-120,454,-8,3533,138,493.57
rb1412,3675,3679,3510,3563,-97,174,154,3561,334,1202.01
rb1501,3607,3625,3507,3575,3575,7808,7808,3574,15614,56055.04
rb小计, ,3679,3127, , ,1721996,-298306, ,27959020,97334733.11
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:线材,,,,,,,,,,
wr1403,3721,3898,3531,3640,-77,0,-2,3640,56,203.88
wr1404,3527,3630,3474,3580,-15,2,0,3580,94,331.53
wr1405,3550,3575,3499,3516,-172,4,4,3516,22,77.7
wr1407,3570,3570,3492,3269,-419,0,0,3269,10,35.39
wr1409,3525,3622,3525,3622,-62,8,2,3622,6,21.44
wr小计, ,3898,3474, , ,14,4, ,188,669.95
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:燃料油,,,,,,,,,,
fu1402,3339,3339,3339,3339,-461,6,0,3339,6,100.17
fu1403, , , ,3866,-204,2,0,3866,0,0
fu1404,4200,4240,4200,4028,-123,12,0,4028,4,84.4
fu1405,3959,4358,3958,3966,-201,4,2,3966,52,1085.64
fu1406,4257,4257,4257,4257,-183,2,0,4257,2,42.57
fu1407,4540,4540,4220,4380,40,0,0,4380,4,87.6
fu1408,4384,4540,4384,4468,-17,10,-2,4468,8,177.88
fu1409,4151,4393,4151,4286,-75,2,2,4286,8,171.44
fu1411,4480,4609,4480,4571,89,14,10,4571,12,270.09
fu小计, ,4609,3339, , ,52,12, ,96,2019.79
交割月份,月开盘价,最高价,最低价,月收盘价,涨跌,持仓量,持仓变化,月末结算价,成交量,成交金额
商品名称:天然橡胶,,,,,,,,,,
ru1401,17510,17620,15655,16120,-1370,8800,-5242,16120,22278,369302.64
ru1403,17785,17930,15110,15280,-2650,1000,570,15165,2876,46640.56
ru1404,17925,18090,15210,15370,-2600,440,348,15305,3934,63895.53
ru1405,18195,18265,15320,15480,-2660,206918,-3004,15455,10306714,171739429.4
ru1406,18085,18290,15450,15595,-2535,486,76,15550,11286,186143.98
ru1407,18125,18250,15580,15730,-2570,554,178,15665,4258,70350.16
ru1408,18115,18350,15625,15810,-2560,2058,-840,15750,11794,196917.29
ru1409,18485,18570,15765,15925,-2525,82324,19590,15885,2221746,37728063.04
ru1410,18255,18440,15820,16010,-2435,262,130,15955,712,12093.73
ru1411,18020,18245,15805,15975,-2175,1522,654,15875,3222,54690.79
ru1501,17900,18140,16710,16895,16895,3220,3220,16845,11280,200078.44
ru小计, ,18570,15110, , ,307584,15680, ,12600100,210667605.5
总计, , , , , ,3671512,-516330, ,108401448,952678771.3
注： 1、报价单位：铜、铝、锌、铅、镍、锡、螺纹钢、线材、热轧卷板、天然橡胶、燃料油、石油沥青、纸浆、不锈钢为元/吨；黄金为元/克；白银为元/千克；原油为元(人民币)/桶（交易报价为不含税价格）；20号胶为元（人民币）/吨（交易报价为不含税价格）。 2、交易单位：铜、铝、锌、铅、不锈钢为5吨/手；镍、锡为1吨/手；螺纹钢、线材、热轧卷板、石油沥青、天然橡胶、20号胶、纸浆为10吨/手；燃料油为10吨/手；黄金为1000克/手；白银为15千克/手；原油为1000桶/手。 3、成交量、持仓量、持仓变化单位为手，双边计算；成交金额单位为万元，双边计算。 4、涨跌=本月收盘价-上月收盘价。 5、小计和总计中不包括efp品种。 ,,,,,,,,,,
上海期货交易所期货价格指数,,,,,,,,,,
指数名,月开盘价,月最高价,月最低价,月收盘价,月涨跌点数,,,,,
上期有色金属指数,2951.54,2977.03,2859.1,2878.24,-73.24,,,,,
注： 1、涨跌点数以上月收盘价为基准。 指数免责声明： 1、本文件涉及所有信息，包括但不限于所有的文字、数据、图表、表格、计算方式（以下统称为“信息”）属于上海期货交易所的财产，受中国知识产权法等相关法律保护。这些信息仅供参考之用。 2、本文件涉及任何信息被确认为来源可靠，但只供相关知晓所用，非为特定个人、公司或者其他组织提供。本文任何信息，或者包含上述信息的其他内容均不构成上海期货交易所对任何期货、其他金融产品或投资工具或任何交易策略的依据或建议，而且上海期货交易所及其关联方均未认可、同意或以其他方式表示关于任何期货公司、期货、其他金融产品或投资工具或交易策略的意见。投资者在作出一项投资决定时，应该充分考虑到投资的风险，并且了解投资相关的所有程序及所涉文件，而不是基于本文的陈述。 3、上海期货交易所不保证所有信息的精确性、完整性，并且对所有信息在编制、发布等过程涉及的计算错误、漏发或者发布中断不承担任何责任，不明示或者暗示使用本文中的信息，不保证使用本文信息的适用性。当信息被认为是可适用的，对任何因直接或间接使用本文中任何信息而造成的任何索赔或者损失，包括但不限于因有关内容不准确、不完整等而导致的利息损失、惩罚性或者间接性损失，上海期货交易所无须承担任何法律责任。 上海期货交易所 所有权保留,,,,,,,,,,
